O,D,Ton
175,27,3
175,28,3
175,31,3
175,33,1
175,34,10
175,35,1
175,36,3
175,43,1
175,44,4
175,46,2
175,48,1
175,49,12
175,51,5
175,52,5
175,53,7
175,54,1
175,55,2
175,59,3
175,61,4
175,66,1
175,68,1
175,69,2
175,70,1
175,71,3
175,72,3
175,74,6
175,75,5
175,76,2
175,77,1
175,78,23
175,79,8
175,80,110
175,81,12
175,82,6
175,83,5
175,85,1
175,86,1
175,87,1
175,89,9
175,90,1
175,91,1
175,92,6
175,94,2
175,95,1
175,96,20
175,97,43
175,98,4
175,101,3
175,103,1
175,106,2
175,107,4
175,109,1
175,111,7
175,112,1
175,113,2
175,114,6
175,115,3
175,116,6
175,119,3
175,120,3
175,121,3
175,122,7
175,123,3
175,124,1
175,127,3
175,129,2
175,130,3
175,131,6
175,134,5
175,135,3
175,137,2
175,138,1
175,139,2
175,140,29
175,141,19
175,142,17
175,143,1
175,144,28
175,145,76
175,146,18
175,147,1
175,148,3
175,149,6
175,150,5
175,151,5
175,152,68
175,153,5
175,154,3
175,155,88
175,156,16
175,157,8
175,158,12
175,159,30
175,160,12
175,161,4
175,162,23
175,163,7
175,164,1
175,165,4
175,167,2
175,169,3
175,170,9
175,173,5
175,174,2
175,176,1
175,178,1
175,179,11
175,180,32
175,181,1
175,182,13
175,183,4
175,184,1
175,185,1
175,186,2
175,188,1
175,189,1
175,190,1
175,192,3
175,193,6
175,194,12
176,2,1
176,8,3
176,12,7
176,15,1
176,17,3
176,20,1
176,21,4
176,22,2
176,25,1
176,27,2
176,28,2
176,29,1
176,31,6
176,32,7
176,34,11
176,35,4
176,36,6
176,37,1
176,38,1
176,42,1
176,45,1
176,49,10
176,51,3
176,52,26
176,53,4
176,54,2
176,55,7
176,58,2
176,60,1
176,69,5
176,70,3
176,72,4
176,73,3
176,74,17
176,76,7
176,77,3
176,78,17
176,79,3
176,80,68
176,81,7
176,82,21
176,93,1
176,94,13
176,96,3
176,97,11
176,101,7
176,103,1
176,104,1
176,105,2
176,106,1
176,107,4
176,108,3
176,109,2
176,110,4
176,111,6
176,113,1
176,114,1
176,115,2
176,116,3
176,117,2
176,119,1
176,121,3
176,122,1
176,124,1
176,126,9
176,127,6
176,129,3
176,131,10
176,132,2
176,134,1
176,135,2
176,137,2
176,140,44
176,141,63
176,142,9
176,143,1
176,144,50
176,145,424
176,146,16
176,147,8
176,148,5
176,149,3
176,150,6
176,152,279
176,153,23
176,154,3
176,155,81
176,156,15
176,159,47
176,160,1
176,162,91
176,163,5
176,164,1
176,165,5
176,166,5
176,167,8
176,170,9
176,172,1
176,175,1
176,177,1
176,178,4
176,179,3
176,180,2
176,181,2
176,185,2
176,186,1
176,188,3
176,189,1
176,190,1
176,191,1
176,193,3
177,1,1
177,4,2
177,7,2
177,8,5
177,11,1
177,12,2
177,14,1
177,16,2
177,17,5
177,20,2
177,21,3
177,22,3
177,24,1
177,25,2
177,30,1
177,31,2
177,32,2
177,33,3
177,34,2
177,35,4
177,36,2
177,40,2
177,43,1
177,49,7
177,51,3
177,52,24
177,53,5
177,59,1
177,60,1
177,61,3
177,64,3
177,65,1
177,68,3
177,69,1
177,70,6
177,71,1
177,72,2
177,73,5
177,74,18
177,75,5
177,76,7
177,77,3
177,78,14
177,79,2
177,80,60
177,81,9
177,82,19
177,86,1
177,88,3
177,89,2
177,90,1
177,92,1
177,93,2
177,94,8
177,96,7
177,97,16
177,101,1
177,102,3
177,105,2
177,107,10
177,108,2
177,110,1
177,111,2
177,115,1
177,116,2
177,117,3
177,118,2
177,120,2
177,121,1
177,126,8
177,128,2
177,129,2
177,130,1
177,131,3
177,132,4
177,134,1
177,135,1
177,138,1
177,140,15
177,141,46
177,142,14
177,143,5
177,144,28
177,145,368
177,146,28
177,147,16
177,148,35
177,149,21
177,150,4
177,151,5
177,152,219
177,153,22
177,154,5
177,155,67
177,156,13
177,159,37
177,160,2
177,162,104
177,163,7
177,164,13
177,165,10
177,166,4
177,167,8
177,168,1
177,170,18
177,173,2
177,176,2
177,178,1
177,179,5
177,180,9
177,181,11
177,182,4
177,185,1
177,186,5
177,188,2
177,192,1
177,194,4
178,5,2
178,8,1
178,9,1
178,11,1
178,12,6
178,13,1
178,14,1
178,17,1
178,18,1
178,19,1
178,22,1
178,23,4
178,26,2
178,28,3
178,31,5
178,32,5
178,34,2
178,35,2
178,37,1
178,43,1
178,45,2
178,49,3
178,51,3
178,52,12
178,54,1
178,57,1
178,62,1
178,68,2
178,69,2
178,70,2
178,72,7
178,74,6
178,75,1
178,76,3
178,78,14
178,80,25
178,81,3
178,82,8
178,83,1
178,84,2
178,85,1
178,87,1
178,92,1
178,93,1
178,94,10
178,95,1
178,96,1
178,97,8
178,98,1
178,99,1
178,101,6
178,106,1
178,107,3
178,109,3
178,110,2
178,114,2
178,115,2
178,126,2
178,127,2
178,129,3
178,130,1
178,131,5
178,132,13
178,135,1
178,136,3
178,137,1
178,140,20
178,141,17
178,142,3
178,144,25
178,145,189
178,146,6
178,148,6
178,149,3
178,152,153
178,153,15
178,154,3
178,155,47
178,156,10
178,157,2
178,159,34
178,162,55
178,163,1
178,164,2
178,165,4
178,166,7
178,167,5
178,168,1
178,170,7
178,171,2
178,173,2
178,176,3
178,179,13
178,180,5
178,181,4
178,182,4
178,183,3
178,186,1
178,188,5
178,191,3
178,192,2
179,5,2
179,8,8
179,9,2
179,12,9
179,14,1
179,15,5
179,18,1
179,19,1
179,21,3
179,22,4
179,27,1
179,31,8
179,32,11
179,33,3
179,34,7
179,35,3
179,36,8
179,37,2
179,40,1
179,42,1
179,43,2
179,44,1
179,49,9
179,51,6
179,52,15
179,55,2
179,61,1
179,63,1
179,64,1
179,67,1
179,69,2
179,70,6
179,72,1
179,74,19
179,76,4
179,77,5
179,78,13
179,79,5
179,80,65
179,81,9
179,82,7
179,87,4
179,93,1
179,94,9
179,96,1
179,97,9
179,98,1
179,99,1
179,101,4
179,102,3
179,104,2
179,105,1
179,107,15
179,110,7
179,111,5
179,112,4
179,113,1
179,114,8
179,116,1
179,118,2
179,121,2
179,122,3
179,126,3
179,127,2
179,130,4
179,131,11
179,132,9
179,135,1
179,137,3
179,138,1
179,140,32
179,141,39
179,142,11
179,143,5
179,144,35
179,145,352
179,146,15
179,147,8
179,148,11
179,149,4
179,150,3
179,152,287
179,153,13
179,154,7
179,155,75
179,156,19
179,158,1
179,159,35
179,161,1
179,162,84
179,163,8
179,164,7
179,165,3
179,166,10
179,167,9
179,169,2
179,170,11
179,171,2
179,175,4
179,176,5
179,177,12
179,178,3
179,180,10
179,181,27
179,182,8
179,183,6
179,184,3
179,186,1
179,187,3
179,188,2
179,190,1
179,191,2
179,192,11
179,193,1
180,1,1
180,2,1
180,6,1
180,8,3
180,12,5
180,15,2
180,16,2
180,18,2
180,21,3
180,25,1
180,26,1
180,27,2
180,31,1
180,32,1
180,34,1
180,36,2
180,38,5
180,39,1
180,43,1
180,44,2
180,45,4
180,48,1
180,49,7
180,51,3
180,52,5
180,54,1
180,58,1
180,61,1
180,64,4
180,65,2
180,66,1
180,67,1
180,70,1
180,74,6
180,75,3
180,77,2
180,78,9
180,79,1
180,80,34
180,81,4
180,82,10
180,84,1
180,85,1
180,86,2
180,92,1
180,94,5
180,95,2
180,96,2
180,97,3
180,102,4
180,104,2
180,107,1
180,109,2
180,111,11
180,112,1
180,114,6
180,115,2
180,116,2
180,118,1
180,126,6
180,127,2
180,128,4
180,130,6
180,131,4
180,132,2
180,136,1
180,137,1
180,140,22
180,141,14
180,142,8
180,143,3
180,144,9
180,145,92
180,146,13
180,148,7
180,149,3
180,150,2
180,152,71
180,154,7
180,155,48
180,156,24
180,159,19
180,160,2
180,162,13
180,163,1
180,164,4
180,165,1
180,166,7
180,168,2
180,169,6
180,170,22
180,171,1
180,174,1
180,175,7
180,176,3
180,179,9
180,181,8
180,182,14
180,183,13
180,186,4
180,187,2
180,188,5
180,189,1
180,190,1
180,191,1
180,194,2
181,7,1
181,9,3
181,12,3
181,15,8
181,16,1
181,17,1
181,22,3
181,24,1
181,26,2
181,29,1
181,31,3
181,32,4
181,33,1
181,34,4
181,36,6
181,37,2
181,41,1
181,42,3
181,49,3
181,52,9
181,53,1
181,54,1
181,57,1
181,65,1
181,70,1
181,72,6
181,73,2
181,74,9
181,76,2
181,77,3
181,78,19
181,79,3
181,80,27
181,81,5
181,82,8
181,83,1
181,84,2
181,85,2
181,86,1
181,87,1
181,89,3
181,94,9
181,96,6
181,97,12
181,99,2
181,101,3
181,102,11
181,104,1
181,105,3
181,106,1
181,107,7
181,109,2
181,111,7
181,112,4
181,114,2
181,115,3
181,116,3
181,117,2
181,118,3
181,119,1
181,124,2
181,126,3
181,128,1
181,130,4
181,131,11
181,134,1
181,136,2
181,137,2
181,140,26
181,141,25
181,142,8
181,144,36
181,145,216
181,146,14
181,147,2
181,148,20
181,149,8
181,150,3
181,151,2
181,152,173
181,153,17
181,154,4
181,155,50
181,156,18
181,159,32
181,161,1
181,162,31
181,163,12
181,165,10
181,166,15
181,167,12
181,168,3
181,169,7
181,170,9
181,171,1
181,175,3
181,176,4
181,177,5
181,178,2
181,179,29
181,180,37
181,182,7
181,183,8
181,184,1
181,186,1
181,187,1
181,188,3
181,189,1
181,191,4
181,192,7
181,193,1
181,194,3
182,5,4
182,8,1
182,9,2
182,12,8
182,13,1
182,14,1
182,17,1
182,19,4
182,21,5
182,25,3
182,26,1
182,27,3
182,29,1
182,31,4
182,32,7
182,33,6
182,34,7
182,35,2
182,36,7
182,38,3
182,43,1
182,49,7
182,52,8
182,53,1
182,54,2
182,55,3
182,59,1
182,60,6
182,67,1
182,70,2
182,72,3
182,73,2
182,74,5
182,76,3
182,77,3
182,78,23
182,79,1
182,80,47
182,81,4
182,82,8
182,83,3
182,88,1
182,89,2
182,92,1
182,93,1
182,94,4
182,96,4
182,97,14
182,98,3
182,101,4
182,102,1
182,105,1
182,107,4
182,111,7
182,113,1
182,114,10
182,116,5
182,118,3
182,119,4
182,120,1
182,121,1
182,122,2
182,124,1
182,126,5
182,127,1
182,128,2
182,130,4
182,131,8
182,132,2
182,133,1
182,137,1
182,140,44
182,141,14
182,142,10
182,144,23
182,145,100
182,146,13
182,148,6
182,149,9
182,150,2
182,151,7
182,152,89
182,153,3
182,154,9
182,155,75
182,156,14
182,157,2
182,158,13
182,159,16
182,160,1
182,162,26
182,163,5
182,166,5
182,167,9
182,168,5
182,169,16
182,170,29
182,172,2
182,173,1
182,175,1
182,176,1
182,177,4
182,178,2
182,179,8
182,180,36
182,181,16
182,183,29
182,185,4
182,186,4
182,187,3
182,188,3
182,189,2
182,192,3
182,193,4
182,194,6
183,1,2
183,5,1
183,8,3
183,12,1
183,14,2
183,18,1
183,19,2
183,21,1
183,22,1
183,23,1
183,24,1
183,25,5
183,27,2
183,30,1
183,31,1
183,32,9
183,33,6
183,34,6
183,35,3
183,38,1
183,40,1
183,41,1
183,48,1
183,49,2
183,50,1
183,51,3
183,52,3
183,55,2
183,60,2
183,61,1
183,64,1
183,70,1
183,71,3
183,72,2
183,73,4
183,74,8
183,76,1
183,77,2
183,78,17
183,79,3
183,80,33
183,81,12
183,82,4
183,83,1
183,84,4
183,87,1
183,88,1
183,89,6
183,93,2
183,94,4
183,96,1
183,97,8
183,98,2
183,101,1
183,102,3
183,103,1
183,107,4
183,109,1
183,111,8
183,112,1
183,113,2
183,114,4
183,115,3
183,116,1
183,118,5
183,122,2
183,123,1
183,124,1
183,126,3
183,127,2
183,128,4
183,129,7
183,130,3
183,131,3
183,132,9
183,134,1
183,135,2
183,137,2
183,138,4
183,140,22
183,141,17
183,142,5
183,143,10
183,144,10
183,145,76
183,146,6
183,147,3
183,148,5
183,149,1
183,151,12
183,152,52
183,153,2
183,154,5
183,155,60
183,156,16
183,158,4
183,159,13
183,160,6
183,161,1
183,162,14
183,163,4
183,164,1
183,165,4
183,167,4
183,168,14
183,169,14
183,170,11
183,175,5
183,176,3
183,177,2
183,178,1
183,179,5
183,180,34
183,181,14
183,182,25
183,185,1
183,186,4
183,187,11
183,188,1
183,190,1
183,192,1
183,193,2
183,194,31
184,2,1
184,7,2
184,8,3
184,9,1
184,12,15
184,13,1
184,17,3
184,18,2
184,19,1
184,21,7
184,24,2
184,26,2
184,30,1
184,31,6
184,32,3
184,33,2
184,34,4
184,35,1
184,36,1
184,41,2
184,42,1
184,43,6
184,44,1
184,49,19
184,52,30
184,53,2
184,54,1
184,56,3
184,60,2
184,61,2
184,69,1
184,70,2
184,72,7
184,73,2
184,74,15
184,75,1
184,76,1
184,77,1
184,78,12
184,79,4
184,80,33
184,81,6
184,82,17
184,83,4
184,85,1
184,86,2
184,89,1
184,92,1
184,93,2
184,94,2
184,97,4
184,101,3
184,102,3
184,103,1
184,104,1
184,107,6
184,108,6
184,109,4
184,111,1
184,116,4
184,117,3
184,118,2
184,119,4
184,120,1
184,121,1
184,126,7
184,127,1
184,129,4
184,130,1
184,132,1
184,135,1
184,136,1
184,138,1
184,140,19
184,141,43
184,142,8
184,143,5
184,144,38
184,145,380
184,146,17
184,147,7
184,148,8
184,149,5
184,150,1
184,152,231
184,153,21
184,154,2
184,155,56
184,156,8
184,158,1
184,159,46
184,160,1
184,162,82
184,163,7
184,164,2
184,165,5
184,167,1
184,170,4
184,176,7
184,177,1
184,179,13
184,180,2
184,182,1
184,186,2
184,188,2
184,190,1
184,191,9
185,2,1
185,4,2
185,7,3
185,8,3
185,9,1
185,12,17
185,16,1
185,17,1
185,19,1
185,21,2
185,22,3
185,23,3
185,24,2
185,27,4
185,29,1
185,31,4
185,32,4
185,34,5
185,35,3
185,36,5
185,38,8
185,39,3
185,40,1
185,42,7
185,43,2
185,44,1
185,46,2
185,49,17
185,51,10
185,52,11
185,53,2
185,54,2
185,55,3
185,63,2
185,65,1
185,69,1
185,70,1
185,72,7
185,73,1
185,74,9
185,75,1
185,76,4
185,77,7
185,78,19
185,79,6
185,80,107
185,81,20
185,82,23
185,83,4
185,85,1
185,86,1
185,87,1
185,88,1
185,89,2
185,93,2
185,94,7
185,96,1
185,97,6
185,101,2
185,102,4
185,105,1
185,107,4
185,108,4
185,109,2
185,110,5
185,111,4
185,112,2
185,113,2
185,114,7
185,115,11
185,116,12
185,117,7
185,118,3
185,119,3
185,120,1
185,121,1
185,122,1
185,126,4
185,127,13
185,128,2
185,129,4
185,130,7
185,131,11
185,132,9
185,135,1
185,136,2
185,137,5
185,138,1
185,140,32
185,141,61
185,142,14
185,143,4
185,144,56
185,145,351
185,146,14
185,147,2
185,149,2
185,150,3
185,151,3
185,152,191
185,153,9
185,154,4
185,155,115
185,156,26
185,157,4
185,158,1
185,159,33
185,160,3
185,162,72
185,163,7
185,164,4
185,166,3
185,167,4
185,168,1
185,169,3
185,170,15
185,171,3
185,173,4
185,175,2
185,177,8
185,179,5
185,180,11
185,181,9
185,182,15
185,183,2
185,186,10
185,187,1
185,188,1
185,190,2
185,192,7
185,193,1
186,1,1
186,3,1
186,8,3
186,9,1
186,12,17
186,14,2
186,17,1
186,18,1
186,19,3
186,20,1
186,21,4
186,22,3
186,25,3
186,27,1
186,29,2
186,31,3
186,32,3
186,34,17
186,35,5
186,36,10
186,38,2
186,41,1
186,42,1
186,49,23
186,50,1
186,51,7
186,52,9
186,53,4
186,55,4
186,56,2
186,57,1
186,63,1
186,67,1
186,68,3
186,70,1
186,72,2
186,74,4
186,75,2
186,76,1
186,77,13
186,78,22
186,79,7
186,80,73
186,81,12
186,82,11
186,83,1
186,86,3
186,87,1
186,88,2
186,89,1
186,94,9
186,95,2
186,97,10
186,101,2
186,102,4
186,103,1
186,104,4
186,105,2
186,107,1
186,108,3
186,109,3
186,110,2
186,111,3
186,112,1
186,113,4
186,114,5
186,115,2
186,116,8
186,118,12
186,119,2
186,126,6
186,127,1
186,129,2
186,130,16
186,131,5
186,132,1
186,134,1
186,135,2
186,136,1
186,137,1
186,138,1
186,140,30
186,141,78
186,142,10
186,143,4
186,144,30
186,145,352
186,146,11
186,147,5
186,148,3
186,149,1
186,151,1
186,152,203
186,153,14
186,154,2
186,155,87
186,156,27
186,159,21
186,160,1
186,162,67
186,163,3
186,164,2
186,165,2
186,166,5
186,167,3
186,168,2
186,169,2
186,170,12
186,171,4
186,175,2
186,179,8
186,180,4
186,181,5
186,182,7
186,183,4
186,185,8
186,187,2
186,188,2
186,191,1
186,192,6
187,6,1
187,7,3
187,8,4
187,9,1
187,12,22
187,16,1
187,17,1
187,19,2
187,22,1
187,23,3
187,25,2
187,27,3
187,28,1
187,31,11
187,32,1
187,33,2
187,34,9
187,35,5
187,36,4
187,40,2
187,41,2
187,43,2
187,44,3
187,48,3
187,49,13
187,51,6
187,52,20
187,53,4
187,54,2
187,55,1
187,57,1
187,59,1
187,61,2
187,64,1
187,65,1
187,66,1
187,67,2
187,68,1
187,70,1
187,71,2
187,72,4
187,74,13
187,76,1
187,77,5
187,78,23
187,79,1
187,80,113
187,81,10
187,82,28
187,83,1
187,84,4
187,87,1
187,88,1
187,92,2
187,94,7
187,96,4
187,97,16
187,98,2
187,100,1
187,101,2
187,102,6
187,104,1
187,105,2
187,107,1
187,108,4
187,109,1
187,110,5
187,111,8
187,112,1
187,113,1
187,114,1
187,115,4
187,116,1
187,117,2
187,118,6
187,119,4
187,120,1
187,123,1
187,124,1
187,125,1
187,126,8
187,127,9
187,130,15
187,131,17
187,132,19
187,135,1
187,136,1
187,138,1
187,140,32
187,141,87
187,142,9
187,144,41
187,145,312
187,146,10
187,147,2
187,148,15
187,149,1
187,150,1
187,152,161
187,153,14
187,154,2
187,155,96
187,156,21
187,159,18
187,160,5
187,161,1
187,162,58
187,163,6
187,164,4
187,165,1
187,166,1
187,167,3
187,169,2
187,170,11
187,171,2
187,173,3
187,175,4
187,179,10
187,180,1
187,181,5
187,182,8
187,185,3
187,186,6
187,188,2
187,192,11
188,7,1
188,8,3
188,9,6
188,12,9
188,13,1
188,15,3
188,17,2
188,21,1
188,22,6
188,25,8
188,26,3
188,27,2
188,28,1
188,31,5
188,32,3
188,34,10
188,35,1
188,36,5
188,37,1
188,38,7
188,42,1
188,43,4
188,44,2
188,46,1
188,47,1
188,49,24
188,50,1
188,51,11
188,52,9
188,61,1
188,64,2
188,67,3
188,71,4
188,74,3
188,75,1
188,76,5
188,77,16
188,78,36
188,79,7
188,80,110
188,81,17
188,82,23
188,83,2
188,84,7
188,85,3
188,86,7
188,87,5
188,88,5
188,91,4
188,92,2
188,94,7
188,95,6
188,96,2
188,97,15
188,98,3
188,100,1
188,101,3
188,102,1
188,103,1
188,104,2
188,107,2
188,108,4
188,110,2
188,111,2
188,112,4
188,114,4
188,115,5
188,116,7
188,118,4
188,119,4
188,120,1
188,121,5
188,122,1
188,123,3
188,124,1
188,126,3
188,127,4
188,130,12
188,131,18
188,132,8
188,133,1
188,134,2
188,135,3
188,136,2
188,137,6
188,138,1
188,140,44
188,141,44
188,142,17
188,143,7
188,144,46
188,145,264
188,146,7
188,147,3
188,148,3
188,149,3
188,152,156
188,153,7
188,154,5
188,155,100
188,156,19
188,158,4
188,159,20
188,160,3
188,161,1
188,162,60
188,163,2
188,164,1
188,165,2
188,166,5
188,167,2
188,168,1
188,169,1
188,170,13
188,171,8
188,173,5
188,174,1
188,175,11
188,176,2
188,177,4
188,179,2
188,180,9
188,181,11
188,182,4
188,183,2
188,185,1
188,187,4
188,191,3
188,192,8
188,193,4
188,194,1
189,1,1
189,4,1
189,5,1
189,7,7
189,9,7
189,10,1
189,12,9
189,13,2
189,14,4
189,18,1
189,19,2
189,20,1
189,22,2
189,23,4
189,25,6
189,27,5
189,28,5
189,29,6
189,30,3
189,31,10
189,32,5
189,33,3
189,34,14
189,35,1
189,36,3
189,41,1
189,42,3
189,43,3
189,44,4
189,45,5
189,49,20
189,50,2
189,51,2
189,52,5
189,53,5
189,54,4
189,58,1
189,59,4
189,60,4
189,61,1
189,62,2
189,63,1
189,64,2
189,66,10
189,67,3
189,68,1
189,69,1
189,70,1
189,71,2
189,72,4
189,73,5
189,74,7
189,75,5
189,76,6
189,77,7
189,78,18
189,79,7
189,80,102
189,81,13
189,82,8
189,83,1
189,84,1
189,85,6
189,87,2
189,88,8
189,89,7
189,91,17
189,92,5
189,94,13
189,95,2
189,96,8
189,97,35
189,98,11
189,99,3
189,101,9
189,102,6
189,103,1
189,104,1
189,105,2
189,107,7
189,109,1
189,110,3
189,111,8
189,112,2
189,113,1
189,114,3
189,115,8
189,116,3
189,118,1
189,119,2
189,120,3
189,121,5
189,122,2
189,124,1
189,125,4
189,127,1
189,128,3
189,130,3
189,131,11
189,132,7
189,133,1
189,134,7
189,135,5
189,136,2
189,137,2
189,138,6
189,139,3
189,140,50
189,141,24
189,142,20
189,143,1
189,144,21
189,145,113
189,146,15
189,148,9
189,149,15
189,150,5
189,151,19
189,152,83
189,153,20
189,154,5
189,155,92
189,156,21
189,157,8
189,158,8
189,159,31
189,160,10
189,161,4
189,162,16
189,163,4
189,164,4
189,165,2
189,166,7
189,167,10
189,168,3
189,169,7
189,170,16
189,171,3
189,172,1
189,173,4
189,174,2
189,175,10
189,179,14
189,180,26
189,181,10
189,182,8
189,183,2
189,184,2
189,185,2
189,186,1
189,187,10
189,188,5
189,190,6
189,192,4
189,193,3
189,194,6
190,5,1
190,8,2
190,9,1
190,11,2
190,12,10
190,15,2
190,17,4
190,19,1
190,21,3
190,22,5
190,23,2
190,24,4
190,25,4
190,27,10
190,28,4
190,29,2
190,30,5
190,31,1
190,32,10
190,33,4
190,34,16
190,35,2
190,36,6
190,38,6
190,40,1
190,44,3
190,45,5
190,47,4
190,48,7
190,49,14
190,51,8
190,52,5
190,53,3
190,54,4
190,59,2
190,60,1
190,62,2
190,63,4
190,65,2
190,66,6
190,69,2
190,70,1
190,73,4
190,74,13
190,76,2
190,77,6
190,78,16
190,79,1
190,80,136
190,81,10
190,82,5
190,83,1
190,84,4
190,86,1
190,87,2
190,88,10
190,89,11
190,90,2
190,91,7
190,92,6
190,94,9
190,95,1
190,96,4
190,97,40
190,98,7
190,99,3
190,101,2
190,102,5
190,104,3
190,105,3
190,106,4
190,107,2
190,108,1
